ID,LASTNAME,FIRSTNAME,STATE,PHONE,EMAIL,GRADYEAR,GPA,PROGRAM,NEWSLETTER
273576,Aguilar, Alonso, Alabama, (205) 555-5159, aaguilar@alumni.rouxacademy.com,2008,2.32, Graphic Design, NO
834037,Peterson, Cedric, Virginia, (571) 555-6340, cpeterson@alumni.rouxacademy.com,2010,2.82, Graphic Design, YES
955506,Thomas, Adrien, Kansas, (785) 555-9440, athomas@alumni.rouxacademy.com,2010,3.75, Fine Art and Visual Culture, NO
730705,Davenport, Earnest, Pennsylvania, (878) 555-1136, edavenport@alumni.rouxacademy.com,2000,2.98, Photography, YES
139186,Sampson, Shavonda, California, (661) 555-3162, ssampson@alumni.rouxacademy.com,2003,3.94, Fashion and Textile Design, NO
591068,Gilbert, Sigrid, Missouri, (660) 555-9235, sgilbert@alumni.rouxacademy.com,2003,2.17, Animation, YES
128859,Wolfe, Karin, Virginia, (571) 555-4190, kwolfe@alumni.rouxacademy.com,2008,3.42, Fine Art and Visual Culture, YES
986527,Frazier, Alisha, Arizona, (480) 555-0598, afrazier2@alumni.rouxacademy.com,2006,3.62, Photography, NO
705183,Knox, Bret, Florida, (754) 555-9000, bknox@alumni.rouxacademy.com,2004,3.44, Graphic Design, YES
913696,Stanton, Royce, Alabama, (205) 555-5504, rstanton@alumni.rouxacademy.com,2001,2.67, Photography, YES
195438,Chapman, Marcy, New York, (585) 555-9425, mchapman@alumni.rouxacademy.com,2001,3.7, Animation, YES
704438,Dunn, Kimbery, Iowa, (319) 555-7152, kdunn@alumni.rouxacademy.com,2007,3.37, Fine Art and Visual Culture, NO
75863,Dudley, Lynwood, Missouri, (636) 555-5959, ldudley@alumni.rouxacademy.com,2000,3.27, Photography, NO
208962,Duran, Tommie, California, (626) 555-4961, tduran@alumni.rouxacademy.com,2000,3.75, Photography, NO
204047,Meyer, Delia, New Jersey, (201) 555-0363, dmeyer@alumni.rouxacademy.com,2004,2.66, Photography, YES
521763,Brady, Sherwood, Georgia, (478) 555-8385, sbrady@alumni.rouxacademy.com,2008,3.17, Photography, NO
651078,Hendrix, Demarcus, Indiana, (765) 555-9044, dhendrix@alumni.rouxacademy.com,2005,2.91, Graphic Design, NO
213933,Morrow, Anibal, Illinois, (630) 555-3623, amorrow@alumni.rouxacademy.com,2010,2.97, Graphic Design, YES
594344,Hale, Mariette, Alabama, (256) 555-8961, mhale@alumni.rouxacademy.com,2007,2.5, Fine Art and Visual Culture, NO
683249,Kirk, Francine, California, (714) 555-0739, fkirk@alumni.rouxacademy.com,2000,2.15, Animation, YES
722865,Smith, Gracia, Missouri, (573) 555-0495, gsmith@alumni.rouxacademy.com,2010,2.74, Fashion and Textile Design, YES
642707,Morse, Caryl, Illinois, (773) 555-8958, cmorse@alumni.rouxacademy.com,2006,3.62, Graphic Design, NO
793129,Vinson, Idella, Minnesota, (218) 555-6768, ivinson@alumni.rouxacademy.com,2010,2.23, Graphic Design, YES
507456,Marsh, Annabel, Texas, (361) 555-1542, amarsh@alumni.rouxacademy.com,2010,2.08, Graphic Design, YES
286257,Booker, Verda, Michigan, (269) 555-9884, vbooker@alumni.rouxacademy.com,2005,3.28, Fine Art and Visual Culture, YES
769677,Terry, Karla, Mississippi, (228) 555-7352, kterry@alumni.rouxacademy.com,2005,2.44, Graphic Design, YES
543278,Chaney, Toshiko, Illinois, (630) 555-5947, tchaney@alumni.rouxacademy.com,2011,2.76, Animation, NO
698495,Hooper, Noel, New York, (917) 555-1583, nhooper@alumni.rouxacademy.com,2005,2.12, Photography, YES
896414,Delacruz, Glendora, Texas, (713) 555-4015, gdelacruz@alumni.rouxacademy.com,2006,2.47, Photography, YES
615545,Hyde, Merna, Washington, (206) 555-3572, mhyde@alumni.rouxacademy.com,2006,2.43, Graphic Design, YES
610415,Mercer, Maximo, Texas, (936) 555-8681, mmercer@alumni.rouxacademy.com,2003,3.24, Fashion and Textile Design, NO
800038,Lowe, Brooks, Michigan, (734) 555-8051, blowe@alumni.rouxacademy.com,2006,2.87, Photography, YES
81859,Wynn, Hipolito, Minnesota, (651) 555-2289, hwynn@alumni.rouxacademy.com,2005,3.42, Animation, YES
501744,Tyler, Rueben, New York, (212) 555-3988, rtyler@alumni.rouxacademy.com,2009,3.03, Graphic Design, NO
433409,Harris, Victor, Arizona, (623) 555-0966, vharris@alumni.rouxacademy.com,2009,2.52, Graphic Design, NO
397288,Walsh, Danika, Oregon, (971) 555-4840, dwalsh@alumni.rouxacademy.com,2007,2.61, Animation, YES
592886,Chan, Wai, Massachusetts, (617) 555-4347, wchan@alumni.rouxacademy.com,2001,3.56, Graphic Design, YES
956533,Tate, Otilia, Oklahoma, (539) 555-5883, otate@alumni.rouxacademy.com,2010,2.93, Fashion and Textile Design, YES
853447,Gallagher, Lajuana, Florida, (813) 555-9236, lgallagher@alumni.rouxacademy.com,2005,3.86, Graphic Design, YES
181574,Olson, Melda, Delaware, (302) 555-5420, molson@alumni.rouxacademy.com,2010,3.37, Fashion and Textile Design, NO
635342,Henry, Edmund, Illinois, (309) 555-3407, ehenry@alumni.rouxacademy.com,2002,2.99, Graphic Design, NO
92611,Tyler, Muoi, North Carolina, (828) 555-5793, mtyler@alumni.rouxacademy.com,2006,3.51, Animation, YES
497650,Silva, Takisha, California, (510) 555-4259, tsilva@alumni.rouxacademy.com,2004,3.31, Fashion and Textile Design, NO
724532,Mitchell, Telma, Texas, (432) 555-0006, tmitchell@alumni.rouxacademy.com,2000,2.57, Fine Art and Visual Culture, NO
575386,Hall, Bill, California, (213) 555-6988, bhall@alumni.rouxacademy.com,2005,2.58, Fine Art and Visual Culture, NO
591201,Stanton, Alla, Texas, (817) 555-1764, astanton@alumni.rouxacademy.com,2002,2, Graphic Design, NO
235003,Simon, Ehtel, Colorado, (719) 555-6126, esimon@alumni.rouxacademy.com,2010,3.99, Fashion and Textile Design, NO
145340,Wade, Arnoldo, North Carolina, (828) 555-8763, awade@alumni.rouxacademy.com,2006,2.29, Fine Art and Visual Culture, NO
792930,Rivera, Foster, Illinois, (618) 555-7421, frivera@alumni.rouxacademy.com,2000,2.24, Graphic Design, YES
128502,Henderson, Larae, Kansas, (785) 555-0146, lhenderson@alumni.rouxacademy.com,2010,3.95, Fine Art and Visual Culture, YES
889136,Blake, Risa, Pennsylvania, (412) 555-6787, rblake@alumni.rouxacademy.com,2001,2.71, Fine Art and Visual Culture, YES
9407,Salas, Vicente, Texas, (254) 555-0518, vsalas@alumni.rouxacademy.com,2001,2.6, Graphic Design, YES
562239,Spence, Ivory, California, (619) 555-4251, ispence@alumni.rouxacademy.com,2002,2.07, Fine Art and Visual Culture, NO
872566,Walls, Ivette, Delaware, (302) 555-4031, iwalls@alumni.rouxacademy.com,2001,2.1, Fashion and Textile Design, YES
259163,Santiago, Ora, Maryland, (443) 555-4621, osantiago@alumni.rouxacademy.com,2008,3.17, Animation, YES
628404,Mcgee, Raquel, California, (925) 555-9728, rmcgee@alumni.rouxacademy.com,2006,2.64, Animation, NO
868068,Phelps, Fred, Missouri, (417) 555-6211, fphelps@alumni.rouxacademy.com,2011,3.65, Photography, YES
5921,Jacobson, Zane, Tennessee, (931) 555-4719, zjacobson@alumni.rouxacademy.com,2003,2.25, Fashion and Textile Design, YES
281257,Burris, Jo, Illinois, (815) 555-9447, jburris@alumni.rouxacademy.com,2009,3.81, Animation, YES
407007,Hardy, Ardelia, Arizona, (928) 555-4159, ahardy@alumni.rouxacademy.com,2010,3.38, Fashion and Textile Design, NO
490684,Combs, Idella, Illinois, (618) 555-6215, icombs@alumni.rouxacademy.com,2004,2.63, Fashion and Textile Design, YES
901607,Diaz, Doris, Arkansas, (870) 555-5917, ddiaz@alumni.rouxacademy.com,2001,2.26, Animation, YES
601935,Melton, Nakesha, South Carolina, (843) 555-0834, nmelton@alumni.rouxacademy.com,2000,2.98, Animation, YES
170380,Munoz, Hayley, Minnesota, (320) 555-4628, hmunoz@alumni.rouxacademy.com,2006,3.74, Animation, NO
67526,Hayes, Oscar, California, (916) 555-2945, ohayes@alumni.rouxacademy.com,2005,3.46, Animation, YES
675854,Hines, Colby, New York, (315) 555-4291, chines@alumni.rouxacademy.com,2010,2.93, Photography, YES
133234,Howell, Lonny, New Jersey, (908) 555-9287, lhowell@alumni.rouxacademy.com,2010,3, Graphic Design, NO
197927,Pena, Yuri, Massachusetts, (978) 555-8780, ypena@alumni.rouxacademy.com,2008,3.32, Fine Art and Visual Culture, NO
455263,Macias, Ariane, California, (858) 555-2257, amacias@alumni.rouxacademy.com,2010,2.39, Photography, YES
621766,Goodman, Leonarda, Georgia, (404) 555-3939, lgoodman@alumni.rouxacademy.com,2011,3.7, Photography, YES
747935,Phillips, Vallie, Florida, (772) 555-7510, vphillips@alumni.rouxacademy.com,2008,2.66, Animation, NO
792945,Kline, Rayford, Minnesota, (507) 555-0966, rkline@alumni.rouxacademy.com,2009,3.69, Graphic Design, NO
466917,May, Nova, Maryland, (301) 555-6707, nmay@alumni.rouxacademy.com,2000,3.8, Animation, YES
338076,Herring, Tory, California, (909) 555-9525, therring@alumni.rouxacademy.com,2007,3.2, Photography, NO
901269,Joyner, Vinnie, New York, (631) 555-3405, vjoyner@alumni.rouxacademy.com,2005,2.94, Fine Art and Visual Culture, YES
840596,Eaton, Earline, Michigan, (906) 555-8534, eeaton@alumni.rouxacademy.com,2007,3.24, Photography, NO
270938,York, Lekisha, Tennessee, (615) 555-5717, lyork@alumni.rouxacademy.com,2006,3.25, Graphic Design, YES
717429,Kramer, Maryland, New York, (718) 555-1586, mkramer@alumni.rouxacademy.com,2004,2.79, Fashion and Textile Design, YES
756826,Cote, Lawrence, Minnesota, (651) 555-4881, lcote@alumni.rouxacademy.com,2011,2.2, Animation, YES
83954,Mays, Lani, Kansas, (620) 555-8622, lmays@alumni.rouxacademy.com,2007,2.95, Photography, YES
703471,Flowers, Jamel, Kentucky, (606) 555-0245, jflowers@alumni.rouxacademy.com,2009,2.17, Animation, YES
299447,Christensen, Mertie, Tennessee, (731) 555-9147, mchristensen@alumni.rouxacademy.com,2011,2.7, Fashion and Textile Design, NO
618331,Tillman, Rubie, California, (562) 555-3291, rtillman@alumni.rouxacademy.com,2011,2.83, Graphic Design, NO
696684,Wagner, Marcelino, Minnesota, (507) 555-8531, mwagner@alumni.rouxacademy.com,2000,3.62, Graphic Design, YES
209205,Mccoy, Vertie, Rhode Island, (401) 555-1456, vmccoy@alumni.rouxacademy.com,2002,3.64, Photography, YES
112400,Roth, Fredericka, Florida, (727) 555-9886, froth@alumni.rouxacademy.com,2000,2.21, Fine Art and Visual Culture, YES
218517,Leon, Marci, Florida, (305) 555-2993, mleon@alumni.rouxacademy.com,2002,2.76, Photography, NO
608879,Guzman, Lasonya, Colorado, (303) 555-6778, lguzman@alumni.rouxacademy.com,2005,3.83, Graphic Design, YES
314497,Torres, Carmine, Kentucky, (270) 555-5409, ctorres@alumni.rouxacademy.com,2007,2.43, Photography, YES
598767,Phillips, Reyes, Indiana, (812) 555-7696, rphillips@alumni.rouxacademy.com,2002,3.04, Fine Art and Visual Culture, NO
931470,Parrish, Berniece, New York, (315) 555-8760, bparrish@alumni.rouxacademy.com,2006,3.43, Photography, YES
894878,Hahn, Felicidad, New York, (518) 555-8977, fhahn@alumni.rouxacademy.com,2007,3.34, Animation, YES
534056,Kinney, Chiquita, California, (714) 555-1662, ckinney@alumni.rouxacademy.com,2005,3.29, Photography, NO
934737,Bryan, Courtney, Illinois, (847) 555-0937, cbryan@alumni.rouxacademy.com,2006,2.46, Fashion and Textile Design, NO
465372,Leon, Rudolf, Indiana, (317) 555-1498, rleon@alumni.rouxacademy.com,2010,3.85, Animation, NO
426756,Wiley, Zane, Illinois, (618) 555-2718, zwiley@alumni.rouxacademy.com,2009,2.6, Graphic Design, YES
918999,Good, Allen, California, (559) 555-7124, agood@alumni.rouxacademy.com,2006,2.55, Fine Art and Visual Culture, NO
966687,Sears, Kendall, Florida, (904) 555-9399, ksears@alumni.rouxacademy.com,2001,2.33, Graphic Design, NO
665612,Molina, Lauren, Texas, (830) 555-5450, lmolina@alumni.rouxacademy.com,2008,3.23, Fashion and Textile Design, NO
356291,Maddox, Karina, Florida, (386) 555-8467, kmaddox@alumni.rouxacademy.com,2004,3.71, Animation, NO
610741,Dudley, Khadijah, Louisiana, (985) 555-9105, kdudley@alumni.rouxacademy.com,2010,3.15, Graphic Design, YES
24760,Oconnor, Wei, Texas, (972) 555-2193, woconnor@alumni.rouxacademy.com,2009,2.56, Fine Art and Visual Culture, YES
520374,Casey, Mendy, California, (510) 555-4326, mcasey@alumni.rouxacademy.com,2007,3.88, Fine Art and Visual Culture, YES
791471,Gould, Halina, California, (415) 555-4075, hgould@alumni.rouxacademy.com,2000,2.46, Graphic Design, NO
981252,Sheppard, Liliana, Kentucky, (859) 555-7993, lsheppard@alumni.rouxacademy.com,2003,3.56, Graphic Design, NO
510914,Vance, Otha, New York, (516) 555-6647, ovance@alumni.rouxacademy.com,2001,2.14, Graphic Design, YES
585220,Lindsey, Christin, Florida, (904) 555-0580, clindsey@alumni.rouxacademy.com,2008,3.69, Animation, YES
655661,Wagner, Leoma, Mississippi, (601) 555-7510, lwagner2@alumni.rouxacademy.com,2003,3.59, Photography, NO
814964,Cooper, Tiffiny, Wyoming, (307) 555-7756, tcooper@alumni.rouxacademy.com,2010,2.78, Graphic Design, NO
110752,Hebert, Oscar, Florida, (813) 555-1856, ohebert@alumni.rouxacademy.com,2007,3.7, Fashion and Textile Design, NO
349663,Stephens, Francis, Washington, (206) 555-0987, fstephens@alumni.rouxacademy.com,2006,3.43, Animation, NO
359505,Cooley, Le, Virginia, (540) 555-2332, lcooley@alumni.rouxacademy.com,2003,3.7, Animation, NO
857590,Austin, Nicky, Michigan, (947) 555-1242, naustin@alumni.rouxacademy.com,2005,3.91, Graphic Design, YES
915458,Calderon, Akiko, Minnesota, (320) 555-7070, acalderon@alumni.rouxacademy.com,2006,3.96, Fashion and Textile Design, NO
102312,Romero, Shirley, Florida, (727) 555-0020, sromero@alumni.rouxacademy.com,2007,3.96, Graphic Design, NO
278281,Stone, Edison, Utah, (385) 555-4557, estone@alumni.rouxacademy.com,2008,2.31, Photography, YES
421637,Emerson, Luis, South Dakota, (605) 555-6187, lemerson@alumni.rouxacademy.com,2003,2.68, Graphic Design, NO
8495,Doyle, Lavinia, Pennsylvania, (267) 555-6259, ldoyle@alumni.rouxacademy.com,2000,3.7, Animation, NO
472101,Watson, Keven, Michigan, (269) 555-4820, kwatson@alumni.rouxacademy.com,2008,3.57, Animation, NO
543600,Foreman, Aura, South Carolina, (864) 555-1784, aforeman@alumni.rouxacademy.com,2003,2.7, Photography, YES
826017,Mcneil, Yuk, Texas, (512) 555-0015, ymcneil@alumni.rouxacademy.com,2009,2.21, Fine Art and Visual Culture, NO
947700,Padilla, Milo, Minnesota, (320) 555-5070, mpadilla@alumni.rouxacademy.com,2008,3.48, Photography, NO
927101,Tucker, Levi, Oregon, (541) 555-0969, ltucker@alumni.rouxacademy.com,2003,3.69, Animation, YES
842639,Palmer, Judith, Massachusetts, (413) 555-0306, jpalmer@alumni.rouxacademy.com,2000,2.41, Fashion and Textile Design, NO
338381,Pruitt, Christina, Texas, (956) 555-1420, cpruitt@alumni.rouxacademy.com,2005,3.61, Photography, NO
853585,Powell, Shirley, Georgia, (912) 555-7568, spowell@alumni.rouxacademy.com,2011,3.83, Photography, NO
459201,Clarke, Sheila, California, (626) 555-0400, sclarke@alumni.rouxacademy.com,2010,3.77, Graphic Design, NO
919338,Kaufman, Deedee, Mississippi, (769) 555-6275, dkaufman@alumni.rouxacademy.com,2006,2.47, Graphic Design, YES
908665,Burch, Valencia, Iowa, (563) 555-6926, vburch@alumni.rouxacademy.com,2009,2.97, Photography, YES
501244,Harrington, Cleotilde, North Dakota, (701) 555-8854, charrington2@alumni.rouxacademy.com,2002,2.55, Photography, YES
990059,Hobbs, Emory, California, (747) 555-0351, ehobbs@alumni.rouxacademy.com,2003,3.75, Animation, NO
841069,Hahn, Leda, Minnesota, (320) 555-7265, lhahn@alumni.rouxacademy.com,2007,2.83, Fine Art and Visual Culture, NO
143620,Todd, Donnell, Connecticut, (860) 555-7246, dtodd@alumni.rouxacademy.com,2007,2.27, Fine Art and Visual Culture, NO
148956,Carver, Wendolyn, California, (213) 555-6134, wcarver@alumni.rouxacademy.com,2006,2.99, Fashion and Textile Design, YES
838805,Berry, Shera, Georgia, (912) 555-8259, sberry@alumni.rouxacademy.com,2006,3.24, Animation, NO
46805,Welch, Ayanna, Texas, (469) 555-2411, awelch@alumni.rouxacademy.com,2002,2.33, Animation, NO
928515,George, Jorge, California, (925) 555-7711, jgeorge@alumni.rouxacademy.com,2005,2.01, Fashion and Textile Design, YES
225064,Gomez, Elida, Wyoming, (307) 555-4565, egomez@alumni.rouxacademy.com,2007,2, Fine Art and Visual Culture, YES
324924,Acevedo, Kara, New Mexico, (575) 555-7395, kacevedo@alumni.rouxacademy.com,2007,3.77, Animation, YES
740973,Warner, Renda, Connecticut, (860) 555-1407, rwarner@alumni.rouxacademy.com,2010,3.66, Graphic Design, NO
853640,Downs, Rozanne, Oklahoma, (405) 555-7257, rdowns@alumni.rouxacademy.com,2002,2.93, Photography, YES
190833,Chen, Cuc, Colorado, (303) 555-7562, cchen@alumni.rouxacademy.com,2001,2.09, Fine Art and Visual Culture, YES
591178,Roman, Jacki, Georgia, (404) 555-0736, jroman@alumni.rouxacademy.com,2001,3.77, Graphic Design, YES
912328,Poole, Jeraldine, Illinois, (872) 555-3242, jpoole@alumni.rouxacademy.com,2009,2.9, Photography, NO
686596,Spears, Sidney, Wisconsin, (534) 555-9589, sspears@alumni.rouxacademy.com,2002,2.19, Graphic Design, YES
877470,Farrell, Un, Maryland, (443) 555-9553, ufarrell@alumni.rouxacademy.com,2009,3.14, Fashion and Textile Design, YES
785580,Calderon, Jayne, Louisiana, (318) 555-7593, jcalderon@alumni.rouxacademy.com,2003,3.06, Photography, NO
568217,Prince, Alexandra, California, (949) 555-2738, aprince@alumni.rouxacademy.com,2004,3.13, Fine Art and Visual Culture, NO
942252,Montoya, Timothy, Texas, (469) 555-7433, tmontoya@alumni.rouxacademy.com,2008,2.12, Fashion and Textile Design, YES
659376,Sims, Sarina, California, (747) 555-1329, ssims@alumni.rouxacademy.com,2010,2.9, Fine Art and Visual Culture, YES
695546,Pugh, Abel, New York, (631) 555-9866, apugh@alumni.rouxacademy.com,2000,2.97, Photography, YES
713549,Mcconnell, Cecilia, Washington D.C., (202) 555-4290, cmcconnell@alumni.rouxacademy.com,2010,3.43, Fine Art and Visual Culture, NO
35077,Juarez, Ben, Michigan, (810) 555-1016, bjuarez@alumni.rouxacademy.com,2009,3.5, Graphic Design, YES
912192,Patton, Aide, North Carolina, (336) 555-1810, apatton@alumni.rouxacademy.com,2009,2.73, Fashion and Textile Design, YES
127352,Rivera, Daniell, Utah, (385) 555-8476, drivera@alumni.rouxacademy.com,2008,2.55, Fashion and Textile Design, NO
440339,Pruitt, Georgie, Ohio, (440) 555-0431, gpruitt@alumni.rouxacademy.com,2009,3.96, Photography, NO
5342,Singleton, Setsuko, Nevada, (775) 555-9105, ssingleton@alumni.rouxacademy.com,2007,2.51, Animation, NO
466106,Moreno, Leticia, Tennessee, (865) 555-9789, lmoreno@alumni.rouxacademy.com,2001,3.69, Fine Art and Visual Culture, YES
232436,Campos, Thao, Michigan, (734) 555-6385, tcampos@alumni.rouxacademy.com,2005,2.54, Graphic Design, YES
489880,Shannon, Abbey, Massachusetts, (978) 555-8496, ashannon@alumni.rouxacademy.com,2000,2.49, Graphic Design, NO
372903,Reed, Marilee, Arkansas, (870) 555-9276, mreed@alumni.rouxacademy.com,2010,2.52, Fashion and Textile Design, YES
494550,Sears, Josette, Iowa, (712) 555-3655, jsears@alumni.rouxacademy.com,2008,3.51, Graphic Design, NO
856937,Massey, Eboni, Georgia, (762) 555-8232, emassey@alumni.rouxacademy.com,2003,3.41, Animation, NO
80622,Winters, Vince, California, (916) 555-9662, vwinters@alumni.rouxacademy.com,2010,2.8, Graphic Design, YES
323193,Blair, Landon, California, (818) 555-7494, lblair@alumni.rouxacademy.com,2001,2.79, Animation, YES
814142,Terry, Sharla, Florida, (863) 555-4451, sterry@alumni.rouxacademy.com,2003,2.27, Animation, NO
106616,Conrad, Ernestine, Utah, (801) 555-4868, econrad@alumni.rouxacademy.com,2009,2.62, Animation, NO
463070,Waller, Alex, South Dakota, (605) 555-1770, awaller@alumni.rouxacademy.com,2002,3.67, Fine Art and Visual Culture, YES
179785,Snider, Tyisha, Kansas, (913) 555-8151, tsnider@alumni.rouxacademy.com,2002,3.2, Animation, NO
794516,Mueller, Lynell, Massachusetts, (351) 555-8187, lmueller@alumni.rouxacademy.com,2008,3.41, Animation, YES
355945,Oconnor, Maryalice, Texas, (281) 555-8086, moconnor@alumni.rouxacademy.com,2009,3.05, Animation, YES
311969,Bennett, Elton, New Mexico, (575) 555-6218, ebennett@alumni.rouxacademy.com,2007,3.97, Graphic Design, YES
126082,Silva, Nathaniel, Alabama, (256) 555-4244, nsilva@alumni.rouxacademy.com,2005,2.56, Graphic Design, YES
123449,Wheeler, Melanie, Texas, (409) 555-4244, mwheeler@alumni.rouxacademy.com,2008,3.32, Fashion and Textile Design, NO
